Start,Finish,Active Calories (kcal),Body Fat Percentage (%),Body Mass Index (count),Dietary Calories (cal),Distance (mi),Flights Climbed (count),Lean Body Mass (lb),Number of Times Fallen (count),Oxygen Saturation (%),Resting Calories (kcal),Steps (count),Weight (lb)
18-May-2016 00:00,19-May-2016 00:00,0.0,0.0,0.0,0.0,1.92689489906966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-May-2016 00:00,20-May-2016 00:00,0.0,0.0,0.0,0.0,0.520419053590019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20-May-2016 00:00,21-May-2016 00:00,0.0,0.0,0.0,0.0,1.38638475322209,4.0,0.0,0.0,0.0,0.0,0.0,0.0
21-May-2016 00:00,22-May-2016 00:00,0.0,0.0,0.0,0.0,2.15824713358117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-May-2016 00:00,23-May-2016 00:00,0.0,0.0,0.0,0.0,1.26359625001377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-May-2016 00:00,24-May-2016 00:00,0.0,0.0,0.0,0.0,1.21415594708263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-May-2016 00:00,25-May-2016 00:00,0.0,0.0,0.0,0.0,0.981656363537777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-May-2016 00:00,26-May-2016 00:00,0.0,0.0,0.0,0.0,0.73004149840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-May-2016 00:00,27-May-2016 00:00,0.0,0.0,0.0,0.0,1.18497782710823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-May-2016 00:00,28-May-2016 00:00,0.0,0.0,0.0,0.0,0.727934160923474,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28-May-2016 00:00,29-May-2016 00:00,0.0,0.0,0.0,0.0,1.42813842756237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-May-2016 00:00,30-May-2016 00:00,0.0,0.0,0.0,0.0,2.13118660863574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-May-2016 00:00,31-May-2016 00:00,0.0,0.0,0.0,0.0,2.01629396030526,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31-May-2016 00:00,01-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.46463666084167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-Jun-2016 00:00,02-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.3687968391023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02-Jun-2016 00:00,03-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.46509641411419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-Jun-2016 00:00,04-Jun-2016 00:00,0.0,0.0,0.0,0.0,3.59152942857965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04-Jun-2016 00:00,05-Jun-2016 00:00,0.0,0.0,0.0,0.0,2.05459176864902,16.0,0.0,0.0,0.0,0.0,0.0,0.0
05-Jun-2016 00:00,06-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.8602078927139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-Jun-2016 00:00,07-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.05934949637598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-Jun-2016 00:00,08-Jun-2016 00:00,0.0,0.0,0.0,0.0,3.85331112169333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-Jun-2016 00:00,09-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.34104693657808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09-Jun-2016 00:00,10-Jun-2016 00:00,0.0,0.0,0.0,0.0,0.723087584312293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-Jun-2016 00:00,11-Jun-2016 00:00,0.0,0.0,0.0,0.0,0.85447827790374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-Jun-2016 00:00,12-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.17145980849812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-Jun-2016 00:00,13-Jun-2016 00:00,0.0,0.0,0.0,0.0,5.07067827154995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-Jun-2016 00:00,14-Jun-2016 00:00,0.0,0.0,0.0,0.0,0.912545483246186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-Jun-2016 00:00,15-Jun-2016 00:00,0.0,0.0,0.0,0.0,0.939633801326858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-Jun-2016 00:00,16-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.70178474104463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-Jun-2016 00:00,17-Jun-2016 00:00,0.0,0.0,0.0,0.0,2.54568944135652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-Jun-2016 00:00,18-Jun-2016 00:00,0.0,0.0,0.0,0.0,4.4751723906784,27.0,0.0,0.0,0.0,0.0,0.0,0.0
18-Jun-2016 00:00,19-Jun-2016 00:00,0.0,0.0,0.0,0.0,3.38887569721274,37.0,0.0,0.0,0.0,0.0,0.0,0.0
19-Jun-2016 00:00,20-Jun-2016 00:00,0.0,0.0,0.0,0.0,0.284525158667419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20-Jun-2016 00:00,21-Jun-2016 00:00,0.0,0.0,0.0,0.0,0.750616160085427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21-Jun-2016 00:00,22-Jun-2016 00:00,0.0,0.0,0.0,0.0,0.463074819570226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-Jun-2016 00:00,23-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.29643860234643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-Jun-2016 00:00,24-Jun-2016 00:00,0.0,0.0,0.0,0.0,0.961006370909434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-Jun-2016 00:00,25-Jun-2016 00:00,0.0,0.0,0.0,0.0,1.78729165491858,2.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Jun-2016 00:00,26-Jun-2016 00:00,0.0,0.0,0.0,0.0,2.84534229602735,2.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Jun-2016 00:00,27-Jun-2016 00:00,0.0,0.0,0.0,0.0,4.51691154513896,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27-Jun-2016 00:00,28-Jun-2016 00:00,0.0,0.0,0.0,0.0,2.06068004522732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-Jun-2016 00:00,29-Jun-2016 00:00,0.0,0.0,0.0,0.0,3.59798950927024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-Jun-2016 00:00,30-Jun-2016 00:00,0.0,0.0,0.0,0.0,0.75215373555268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Jun-2016 00:00,01-Jul-2016 00:00,0.0,0.0,0.0,0.0,4.14723820985389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-Jul-2016 00:00,02-Jul-2016 00:00,0.0,0.0,0.0,0.0,0.261664567096648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02-Jul-2016 00:00,03-Jul-2016 00:00,0.0,0.0,0.0,0.0,5.18754363463891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-Jul-2016 00:00,04-Jul-2016 00:00,0.0,0.0,0.0,0.0,1.94182307647109,1.0,0.0,0.0,0.0,0.0,0.0,0.0
04-Jul-2016 00:00,05-Jul-2016 00:00,0.0,0.0,0.0,0.0,0.357714703391698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05-Jul-2016 00:00,06-Jul-2016 00:00,0.0,0.0,0.0,0.0,3.4922525603286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-Jul-2016 00:00,07-Jul-2016 00:00,0.0,0.0,0.0,0.0,3.41516453586674,1.0,0.0,0.0,0.0,0.0,0.0,0.0
07-Jul-2016 00:00,08-Jul-2016 00:00,0.0,0.0,0.0,0.0,4.42049349319625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-Jul-2016 00:00,09-Jul-2016 00:00,0.0,0.0,0.0,0.0,3.74448690625344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09-Jul-2016 00:00,10-Jul-2016 00:00,0.0,0.0,0.0,0.0,1.46189487432897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-Jul-2016 00:00,11-Jul-2016 00:00,0.0,0.0,0.0,0.0,13.2456796664214,129.0,0.0,0.0,0.0,0.0,0.0,0.0
11-Jul-2016 00:00,12-Jul-2016 00:00,0.0,0.0,0.0,0.0,1.28158472930799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-Jul-2016 00:00,13-Jul-2016 00:00,0.0,0.0,0.0,0.0,0.864039967588936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-Jul-2016 00:00,14-Jul-2016 00:00,0.0,0.0,0.0,0.0,1.8533041484379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-Jul-2016 00:00,15-Jul-2016 00:00,0.0,0.0,0.0,0.0,4.01341516467657,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15-Jul-2016 00:00,16-Jul-2016 00:00,0.0,0.0,0.0,0.0,7.36050668860159,4.0,0.0,0.0,0.0,0.0,0.0,0.0
16-Jul-2016 00:00,17-Jul-2016 00:00,0.0,0.0,0.0,0.0,4.8115481562431,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17-Jul-2016 00:00,18-Jul-2016 00:00,0.0,0.0,0.0,0.0,5.02980056111158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-Jul-2016 00:00,19-Jul-2016 00:00,0.0,0.0,0.0,0.0,1.78410633791963,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19-Jul-2016 00:00,20-Jul-2016 00:00,0.0,0.0,0.0,0.0,1.318532089517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20-Jul-2016 00:00,21-Jul-2016 00:00,0.0,0.0,0.0,0.0,1.89560788166806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21-Jul-2016 00:00,22-Jul-2016 00:00,0.0,0.0,0.0,0.0,1.7069988125974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-Jul-2016 00:00,23-Jul-2016 00:00,0.0,0.0,0.0,0.0,2.50970030373198,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23-Jul-2016 00:00,24-Jul-2016 00:00,0.0,0.0,0.0,0.0,2.10782590190108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-Jul-2016 00:00,25-Jul-2016 00:00,0.0,0.0,0.0,0.0,2.83286952068827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Jul-2016 00:00,26-Jul-2016 00:00,0.0,0.0,0.0,0.0,3.51032094394658,10.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Jul-2016 00:00,27-Jul-2016 00:00,0.0,0.0,0.0,0.0,4.96048407907157,6.0,0.0,0.0,0.0,0.0,0.0,0.0
27-Jul-2016 00:00,28-Jul-2016 00:00,0.0,0.0,0.0,0.0,9.38107116820105,3.0,0.0,0.0,0.0,0.0,0.0,0.0
28-Jul-2016 00:00,29-Jul-2016 00:00,0.0,0.0,0.0,0.0,6.39323016728403,5.0,0.0,0.0,0.0,0.0,0.0,0.0
29-Jul-2016 00:00,30-Jul-2016 00:00,0.0,0.0,0.0,0.0,4.01720849224664,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Jul-2016 00:00,31-Jul-2016 00:00,0.0,0.0,0.0,0.0,1.06865513166815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31-Jul-2016 00:00,01-Aug-2016 00:00,0.0,0.0,0.0,0.0,1.78694453378706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-Aug-2016 00:00,02-Aug-2016 00:00,0.0,0.0,0.0,0.0,2.01988224576512,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02-Aug-2016 00:00,03-Aug-2016 00:00,0.0,0.0,0.0,0.0,4.85098256390613,5.0,0.0,0.0,0.0,0.0,0.0,0.0
03-Aug-2016 00:00,04-Aug-2016 00:00,0.0,0.0,0.0,0.0,7.52858007477345,10.0,0.0,0.0,0.0,0.0,0.0,0.0
04-Aug-2016 00:00,05-Aug-2016 00:00,0.0,0.0,0.0,0.0,2.39215836611801,2.0,0.0,0.0,0.0,0.0,0.0,0.0
05-Aug-2016 00:00,06-Aug-2016 00:00,0.0,0.0,0.0,0.0,1.36918945114349,2.0,0.0,0.0,0.0,0.0,0.0,0.0
06-Aug-2016 00:00,07-Aug-2016 00:00,0.0,0.0,0.0,0.0,3.38722912429891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-Aug-2016 00:00,08-Aug-2016 00:00,0.0,0.0,0.0,0.0,1.49532522814128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-Aug-2016 00:00,09-Aug-2016 00:00,0.0,0.0,0.0,0.0,1.54087301811342,2.0,0.0,0.0,0.0,0.0,0.0,0.0
09-Aug-2016 00:00,10-Aug-2016 00:00,0.0,0.0,0.0,0.0,2.52566544617051,6.0,0.0,0.0,0.0,0.0,0.0,0.0
10-Aug-2016 00:00,11-Aug-2016 00:00,0.0,0.0,0.0,0.0,4.05463069732379,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11-Aug-2016 00:00,12-Aug-2016 00:00,0.0,0.0,0.0,0.0,3.80663838534832,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12-Aug-2016 00:00,13-Aug-2016 00:00,0.0,0.0,0.0,0.0,1.98332423826835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-Aug-2016 00:00,14-Aug-2016 00:00,0.0,0.0,0.0,0.0,1.76769863346341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-Aug-2016 00:00,15-Aug-2016 00:00,0.0,0.0,0.0,0.0,1.63931944643637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-Aug-2016 00:00,16-Aug-2016 00:00,0.0,0.0,0.0,0.0,1.78550254915651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-Aug-2016 00:00,17-Aug-2016 00:00,0.0,0.0,0.0,0.0,2.29681573532688,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17-Aug-2016 00:00,18-Aug-2016 00:00,0.0,0.0,0.0,0.0,1.93200498985545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-Aug-2016 00:00,19-Aug-2016 00:00,0.0,0.0,0.0,0.0,3.27133821102826,4.0,0.0,0.0,0.0,0.0,0.0,0.0
19-Aug-2016 00:00,20-Aug-2016 00:00,0.0,0.0,0.0,0.0,4.3539104356197,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20-Aug-2016 00:00,21-Aug-2016 00:00,0.0,0.0,0.0,0.0,2.70253611015991,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21-Aug-2016 00:00,22-Aug-2016 00:00,0.0,0.0,0.0,0.0,5.14495133827916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-Aug-2016 00:00,23-Aug-2016 00:00,0.0,0.0,0.0,0.0,2.3769726045196,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23-Aug-2016 00:00,24-Aug-2016 00:00,0.0,0.0,0.0,0.0,4.13490908417423,2.0,0.0,0.0,0.0,0.0,0.0,0.0
24-Aug-2016 00:00,25-Aug-2016 00:00,0.0,0.0,0.0,0.0,5.91238296092731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Aug-2016 00:00,26-Aug-2016 00:00,0.0,0.0,0.0,0.0,9.1845694753379,26.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Aug-2016 00:00,27-Aug-2016 00:00,0.0,0.0,0.0,0.0,3.90792445807492,12.0,0.0,0.0,0.0,0.0,0.0,0.0
27-Aug-2016 00:00,28-Aug-2016 00:00,0.0,0.0,0.0,0.0,5.33262278576448,22.0,0.0,0.0,0.0,0.0,0.0,0.0
28-Aug-2016 00:00,29-Aug-2016 00:00,0.0,0.0,0.0,0.0,4.43425748373251,8.0,0.0,0.0,0.0,0.0,0.0,0.0
29-Aug-2016 00:00,30-Aug-2016 00:00,0.0,0.0,0.0,0.0,4.93055532250412,16.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Aug-2016 00:00,31-Aug-2016 00:00,0.0,0.0,0.0,0.0,4.36989052633201,8.0,0.0,0.0,0.0,0.0,0.0,0.0
31-Aug-2016 00:00,01-Sep-2016 00:00,0.0,0.0,0.0,0.0,2.00311126431974,5.0,0.0,0.0,0.0,0.0,0.0,0.0
01-Sep-2016 00:00,02-Sep-2016 00:00,0.0,0.0,0.0,0.0,4.53714722315333,10.0,0.0,0.0,0.0,0.0,0.0,0.0
02-Sep-2016 00:00,03-Sep-2016 00:00,0.0,0.0,0.0,0.0,2.56290694249957,6.0,0.0,0.0,0.0,0.0,0.0,0.0
03-Sep-2016 00:00,04-Sep-2016 00:00,0.0,0.0,0.0,0.0,4.91601092754102,12.0,0.0,0.0,0.0,0.0,0.0,0.0
04-Sep-2016 00:00,05-Sep-2016 00:00,0.0,0.0,0.0,0.0,9.52837508426715,16.0,0.0,0.0,0.0,0.0,0.0,0.0
05-Sep-2016 00:00,06-Sep-2016 00:00,0.0,0.0,0.0,0.0,5.01631213218975,10.0,0.0,0.0,0.0,0.0,0.0,0.0
06-Sep-2016 00:00,07-Sep-2016 00:00,0.0,0.0,0.0,0.0,5.46174933858468,13.0,0.0,0.0,0.0,0.0,0.0,0.0
07-Sep-2016 00:00,08-Sep-2016 00:00,0.0,0.0,0.0,0.0,6.06463865955562,13.0,0.0,0.0,0.0,0.0,0.0,0.0
08-Sep-2016 00:00,09-Sep-2016 00:00,0.0,0.0,0.0,0.0,3.96749691236483,8.0,0.0,0.0,0.0,0.0,0.0,0.0
09-Sep-2016 00:00,10-Sep-2016 00:00,0.0,0.0,0.0,0.0,2.25098345854712,5.0,0.0,0.0,0.0,0.0,0.0,0.0
10-Sep-2016 00:00,11-Sep-2016 00:00,0.0,0.0,0.0,0.0,3.65587837783865,11.0,0.0,0.0,0.0,0.0,0.0,0.0
11-Sep-2016 00:00,12-Sep-2016 00:00,0.0,0.0,0.0,0.0,9.53405709968184,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12-Sep-2016 00:00,13-Sep-2016 00:00,0.0,0.0,0.0,0.0,2.43330647764478,7.0,0.0,0.0,0.0,0.0,0.0,0.0
13-Sep-2016 00:00,14-Sep-2016 00:00,0.0,0.0,0.0,0.0,5.12749627634989,14.0,0.0,0.0,0.0,0.0,0.0,0.0
14-Sep-2016 00:00,15-Sep-2016 00:00,0.0,0.0,0.0,0.0,2.15318262598205,7.0,0.0,0.0,0.0,0.0,0.0,0.0
15-Sep-2016 00:00,16-Sep-2016 00:00,0.0,0.0,0.0,0.0,6.84428275509866,9.0,0.0,0.0,0.0,0.0,0.0,0.0
16-Sep-2016 00:00,17-Sep-2016 00:00,0.0,0.0,0.0,0.0,1.84467967846405,8.0,0.0,0.0,0.0,0.0,0.0,0.0
17-Sep-2016 00:00,18-Sep-2016 00:00,0.0,0.0,0.0,0.0,6.27788252425802,31.0,0.0,0.0,0.0,0.0,0.0,0.0
18-Sep-2016 00:00,19-Sep-2016 00:00,0.0,0.0,0.0,0.0,3.5198726234543,9.0,0.0,0.0,0.0,0.0,0.0,0.0
19-Sep-2016 00:00,20-Sep-2016 00:00,0.0,0.0,0.0,0.0,6.1774060392684,8.0,0.0,0.0,0.0,0.0,0.0,0.0
20-Sep-2016 00:00,21-Sep-2016 00:00,0.0,0.0,0.0,0.0,3.9340318395433,5.0,0.0,0.0,0.0,0.0,0.0,0.0
21-Sep-2016 00:00,22-Sep-2016 00:00,0.0,0.0,0.0,0.0,3.36805063659667,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22-Sep-2016 00:00,23-Sep-2016 00:00,0.0,0.0,0.0,0.0,1.638692418078,4.0,0.0,0.0,0.0,0.0,0.0,0.0
23-Sep-2016 00:00,24-Sep-2016 00:00,0.0,0.0,0.0,0.0,4.07704092103301,8.0,0.0,0.0,0.0,0.0,0.0,0.0
24-Sep-2016 00:00,25-Sep-2016 00:00,0.0,0.0,0.0,0.0,1.86516760372676,5.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Sep-2016 00:00,26-Sep-2016 00:00,0.0,0.0,0.0,0.0,3.98091415311251,7.0,0.0,0.0,0.0,0.0,0.0,229.999812386615
26-Sep-2016 00:00,27-Sep-2016 00:00,0.0,0.0,0.0,0.0,2.12992294678488,2.0,0.0,0.0,0.0,0.0,0.0,0.0
27-Sep-2016 00:00,28-Sep-2016 00:00,0.0,0.0,0.0,0.0,6.44067615170509,8.0,0.0,0.0,0.0,0.0,0.0,0.0
28-Sep-2016 00:00,29-Sep-2016 00:00,0.0,0.0,0.0,0.0,2.43397621886274,4.0,0.0,0.0,0.0,0.0,0.0,0.0
29-Sep-2016 00:00,30-Sep-2016 00:00,0.0,0.0,0.0,0.0,4.06179931218697,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Sep-2016 00:00,01-Oct-2016 00:00,0.0,0.0,0.0,0.0,4.51673147485254,3.0,0.0,0.0,0.0,0.0,0.0,0.0
01-Oct-2016 00:00,02-Oct-2016 00:00,0.0,0.0,0.0,0.0,8.26240349588707,35.0,0.0,0.0,0.0,0.0,0.0,0.0
02-Oct-2016 00:00,03-Oct-2016 00:00,0.0,0.0,0.0,0.0,6.57329714645437,25.0,0.0,0.0,0.0,0.0,0.0,0.0
03-Oct-2016 00:00,04-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.48185296440558,2.0,0.0,0.0,0.0,0.0,0.0,0.0
04-Oct-2016 00:00,05-Oct-2016 00:00,0.0,0.0,0.0,0.0,2.55991888576303,7.0,0.0,0.0,0.0,0.0,0.0,0.0
05-Oct-2016 00:00,06-Oct-2016 00:00,0.0,0.0,0.0,0.0,2.2188120596357,4.0,0.0,0.0,0.0,0.0,0.0,0.0
06-Oct-2016 00:00,07-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.85236136643634,2.0,0.0,0.0,0.0,0.0,0.0,0.0
07-Oct-2016 00:00,08-Oct-2016 00:00,0.0,0.0,0.0,0.0,2.65347360539104,3.0,0.0,0.0,0.0,0.0,0.0,0.0
08-Oct-2016 00:00,09-Oct-2016 00:00,0.0,0.0,0.0,0.0,0.000400306902819573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09-Oct-2016 00:00,10-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.58742566511191,3.0,0.0,0.0,0.0,0.0,0.0,0.0
10-Oct-2016 00:00,11-Oct-2016 00:00,0.0,0.0,0.0,0.0,2.70149502545224,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11-Oct-2016 00:00,12-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.63415613241327,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12-Oct-2016 00:00,13-Oct-2016 00:00,0.0,0.0,0.0,0.0,2.28800498525236,6.0,0.0,0.0,0.0,0.0,0.0,0.0
13-Oct-2016 00:00,14-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.67245406938431,6.0,0.0,0.0,0.0,0.0,0.0,0.0
14-Oct-2016 00:00,15-Oct-2016 00:00,0.0,0.0,0.0,0.0,0.985003246126618,5.0,0.0,0.0,0.0,0.0,0.0,0.0
15-Oct-2016 00:00,16-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.64682112316814,7.0,0.0,0.0,0.0,0.0,0.0,0.0
16-Oct-2016 00:00,17-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.59477752546095,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17-Oct-2016 00:00,18-Oct-2016 00:00,0.0,0.0,0.0,0.0,0.578396062003074,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18-Oct-2016 00:00,19-Oct-2016 00:00,0.0,0.0,0.0,0.0,2.19138023145992,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19-Oct-2016 00:00,20-Oct-2016 00:00,0.0,0.0,0.0,0.0,2.07404939440152,9.0,0.0,0.0,0.0,0.0,0.0,0.0
20-Oct-2016 00:00,21-Oct-2016 00:00,0.0,0.0,0.0,0.0,3.53329807092835,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21-Oct-2016 00:00,22-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.21410906222263,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22-Oct-2016 00:00,23-Oct-2016 00:00,0.0,0.0,0.0,0.0,3.26715173097966,6.0,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2016 00:00,24-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.2743361437552,4.0,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2016 00:00,25-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.42373401966556,6.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2016 00:00,26-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.18709674885075,5.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2016 00:00,27-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.73706311754343,6.0,0.0,0.0,0.0,0.0,0.0,0.0
27-Oct-2016 00:00,28-Oct-2016 00:00,0.0,0.0,0.0,0.0,1.59565159314345,2.0,0.0,0.0,0.0,0.0,0.0,0.0
28-Oct-2016 00:00,29-Oct-2016 00:00,0.0,0.0,0.0,0.0,3.36606934230131,4.0,0.0,0.0,0.0,0.0,0.0,0.0
29-Oct-2016 00:00,30-Oct-2016 00:00,0.0,0.0,0.0,0.0,3.74465670870158,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Oct-2016 00:00,31-Oct-2016 00:00,0.0,0.0,0.0,0.0,4.17790615867611,7.0,0.0,0.0,0.0,0.0,0.0,0.0
31-Oct-2016 00:00,01-Nov-2016 00:00,0.0,0.0,0.0,0.0,1.10252647049606,4.0,0.0,0.0,0.0,0.0,0.0,0.0
01-Nov-2016 00:00,02-Nov-2016 00:00,0.0,0.0,0.0,0.0,2.877574065595,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02-Nov-2016 00:00,03-Nov-2016 00:00,0.0,0.0,0.0,0.0,0.574064762969165,2.0,0.0,0.0,0.0,0.0,0.0,0.0
03-Nov-2016 00:00,04-Nov-2016 00:00,0.0,0.0,0.0,0.0,3.7660085902202,8.0,0.0,0.0,0.0,0.0,0.0,0.0
04-Nov-2016 00:00,05-Nov-2016 00:00,0.0,0.0,0.0,0.0,1.30146399110116,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05-Nov-2016 00:00,06-Nov-2016 00:00,0.0,0.0,0.0,0.0,1.70448960146625,4.0,0.0,0.0,0.0,0.0,0.0,0.0
06-Nov-2016 00:00,07-Nov-2016 00:00,0.0,0.0,0.0,0.0,1.09852490586142,2.0,0.0,0.0,0.0,0.0,0.0,0.0
07-Nov-2016 00:00,08-Nov-2016 00:00,0.0,0.0,0.0,0.0,1.52623765111501,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08-Nov-2016 00:00,09-Nov-2016 00:00,0.0,0.0,0.0,0.0,2.05509027836387,8.0,0.0,0.0,0.0,0.0,0.0,0.0
09-Nov-2016 00:00,10-Nov-2016 00:00,0.0,0.0,0.0,0.0,4.91841014418935,3.0,0.0,0.0,0.0,0.0,0.0,0.0
10-Nov-2016 00:00,11-Nov-2016 00:00,0.0,0.0,0.0,0.0,2.2486170573973,3.0,0.0,0.0,0.0,0.0,0.0,0.0
11-Nov-2016 00:00,12-Nov-2016 00:00,0.0,0.0,0.0,0.0,3.36080545582632,8.0,0.0,0.0,0.0,0.0,0.0,0.0
